IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_2010_aream2
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",1202.8266,1202.827
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",3608.6829,3608.683
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",24073.7582,24073.758
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",2342124.3425,1050978.896
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",4814.7466,4814.747
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",81250.1205,81250.121
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",5416.5143,5416.514
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",12036.6284,12036.628
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",3611.1435,3611.143
"48","245",Njisopoja,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",1755.19000000000,198.67200000000,39.47080000000,-8.39978000000,1.00000000000,"1",7222.2716,7222.272
"49","246",BK,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",273.67500000000,105.75300000000,39.85570000000,-7.64988000000,1.00000000000,"1",13856.8458,13856.846
"49","246",BK,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",273.67500000000,105.75300000000,39.85570000000,-7.64988000000,1.00000000000,"1",41570.2174,41570.217
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",598.4919,598.492
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",39501.0807,39501.081
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",16159.3628,3304.671
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",16757.8686,16757.869
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",84403.6541,82358.421
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",9577.5899,9577.590
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",4788.9282,805.805
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",46083.3322,27862.197
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",126897.0801,24523.100
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",317193.1653,49691.407
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",104149.7918,26072.614
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",53869.9404,1099.797
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",369864.5473,352902.812
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",222672.3965,71706.859
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",87386.0760,9495.381
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",67034.6814,40934.743
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",8379.0952,8379.095
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",4189.8435,4189.844
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",59854.6433,21270.618
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",166392.8109,3982.893
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",10772.8889,10772.889
"50","247",Mkinai,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",47.86060000000,54.21150000000,40.03090000000,-10.13840000000,1.00000000000,"1",3590.9566,3590.957
"51","248",Mana,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",55.08020000000,43.94190000000,40.14560000000,-10.20740000000,1.00000000000,"1",126257.3415,21464.767
"51","248",Mana,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",55.08020000000,43.94190000000,40.14560000000,-10.20740000000,1.00000000000,"1",6582.2474,6582.247
"51","248",Mana,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",55.08020000000,43.94190000000,40.14560000000,-10.20740000000,1.00000000000,"1",4787.0744,4787.074
"52","249",Mnasi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlap Mnazi Bay - Rovuma Estuary,"0",91.09600000000,56.40910000000,40.25020000000,-10.22150000000,1.00000000000,"1",640836.1133,102134.625
"52","249",Mnasi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlap Mnazi Bay - Rovuma Estuary,"0",91.09600000000,56.40910000000,40.25020000000,-10.22150000000,1.00000000000,"1",52656.1473,46725.714
"52","249",Mnasi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlap Mnazi Bay - Rovuma Estuary,"0",91.09600000000,56.40910000000,40.25020000000,-10.22150000000,1.00000000000,"1",32311.7297,996.592
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",71049.2936,5032.975
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",7828.5870,7828.587
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",38540.8351,38540.835
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4215.6828,4215.683
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",453397.3869,411391.233
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",6624.6187,6624.619
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",28907.7002,5109.878
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",83706.2616,60016.281
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",22883.4022,22883.402
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",33120.7242,33120.724
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4215.6926,4215.693
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",15054.9432,15054.943
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",539526.7689,539526.769
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",148748.9443,139193.538
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",6623.5953,6623.595
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",267356.8040,75922.593
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",12645.1536,12645.154
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",54794.3550,54794.355
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",1774773.7548,1372278.292
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",602.1449,602.145
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",3613.2330,3613.233
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",7225.7132,7225.713
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",101159.6944,101073.440
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4817.7273,4817.727
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4215.2801,4215.280
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",31915.7328,31915.733
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",996095.7532,995132.712
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4817.8353,4817.835
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",13248.9218,13248.922
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",21077.7955,16800.115
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",3613.4009,3613.401
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",7226.2151,7226.215
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",107791.7776,107791.778
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4215.2820,4215.282
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",3613.3854,2949.166
"53","250",Chole Bay,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",70.69420000000,31.63470000000,39.78050000000,-7.94169000000,1.00000000000,"1",4215.6143,1593.008
"55","252",Marragane,Mozambique,Mozambique,Marine Protected Area,Working,Local,LMMA,"2017",Not described,"Co-mgt among community council for fisheries, with support from Bitonga Divers, Ocean Revolution",Undetermined,,"3",3.40185000000,7.16788000000,35.37720000000,-23.92620000000,1.00000000000,"1",55686.4260,28307.702
"56","253",Guindziwe,Mozambique,Mozambique,Marine Protected Area,Working,Local,LMMA,"2017",Not described,"Co-mgt among community council for fisheries, with support from Bitonga Divers, Ocean Revolution",Undetermined,,"1",1.00816000000,4.02355000000,35.37050000000,-23.94380000000,1.00000000000,"1",537264.2705,8899.195
"65","78",Deep Sea-Boma,Tanzania,Tanzania,Collaborative Management Area,Not functional,Local,CMA,"1996",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Kwale FID 39, Part of the Tanga CMA","400",569.64300000000,144.35600000000,39.26840000000,-4.95860000000,1.00000000000,"1",557179.0004,443945.435
"65","78",Deep Sea-Boma,Tanzania,Tanzania,Collaborative Management Area,Not functional,Local,CMA,"1996",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Kwale FID 39, Part of the Tanga CMA","400",569.64300000000,144.35600000000,39.26840000000,-4.95860000000,1.00000000000,"1",605.6274,605.627
