IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_aream2_2016
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131666.00000000000,"1",1162.2835,1162.2835
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131660.00000000000,"1",581.1438,581.1438
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131661.00000000000,"1",581.1431,581.1431
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131672.00000000000,"1",5230.1569,5230.1569
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131673.00000000000,"1",6392.3939,6392.3939
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131668.00000000000,"1",4067.9431,4067.9431
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131670.00000000000,"1",2324.5219,2324.5219
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131644.00000000000,"1",1444267.9714,1444267.9714
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131655.00000000000,"1",10460.6993,10460.6993
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131657.00000000000,"1",5811.4613,5811.4613
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131440.00000000000,"1",89544.0645,89544.0645
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131441.00000000000,"1",2907.2655,2907.2655
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131436.00000000000,"1",5233.1431,5233.1431
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131438.00000000000,"1",71519.5664,71519.5664
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131447.00000000000,"1",4070.0714,4070.0714
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131443.00000000000,"1",2325.8062,2325.8062
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131445.00000000000,"1",5232.9854,5232.9854
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131446.00000000000,"1",3488.6440,3488.6440
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131423.00000000000,"1",11629.5975,11629.5975
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131424.00000000000,"1",13374.0395,13374.0395
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131426.00000000000,"1",4070.2991,4070.2991
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131419.00000000000,"1",12792.7812,12792.7812
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131420.00000000000,"1",1744.4705,1744.4705
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131421.00000000000,"1",1452593.0190,1452593.0190
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131432.00000000000,"1",6396.0795,6396.0795
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131434.00000000000,"1",21514.0194,21514.0194
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161295.00000000000,"1",677076.8682,677076.8682
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161296.00000000000,"1",453324.2037,453324.2037
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131430.00000000000,"1",32562.1250,32562.1250
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161297.00000000000,"1",14566.6866,14566.6866
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161298.00000000000,"1",6409.3288,6409.3288
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161291.00000000000,"1",29717.2336,29717.2336
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131409.00000000000,"1",2907.5814,2907.5814
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161292.00000000000,"1",33795.9431,33795.9431
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161293.00000000000,"1",1874551.3805,1874551.3805
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131403.00000000000,"1",1744.5615,1744.5615
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161294.00000000000,"1",582.6779,582.6779
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161303.00000000000,"1",4661.1237,4661.1237
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131405.00000000000,"1",4652.1612,4652.1612
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131406.00000000000,"1",3489.1154,3489.1154
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161305.00000000000,"1",2913.1969,2913.1969
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131415.00000000000,"1",1744.5234,1744.5234
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131416.00000000000,"1",1163.0138,1163.0138
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161299.00000000000,"1",32629.0575,32629.0575
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131417.00000000000,"1",95366.6858,95366.6858
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161300.00000000000,"1",42533.6520,42533.6520
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161301.00000000000,"1",32045.8562,32045.8562
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161302.00000000000,"1",73996.3533,73996.3533
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161279.00000000000,"1",89745.4009,89745.4009
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161280.00000000000,"1",19230.8355,19230.8355
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131414.00000000000,"1",490218.6767,490218.6767
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161281.00000000000,"1",135197.8266,135197.8266
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131391.00000000000,"1",51175.4971,51175.4971
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161282.00000000000,"1",14568.5261,14568.5261
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161275.00000000000,"1",3496.6326,3496.6326
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161276.00000000000,"1",132873.8144,132873.8144
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161277.00000000000,"1",19231.0861,19231.0861
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131387.00000000000,"1",5815.4864,5815.4864
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161278.00000000000,"1",1165.5230,1165.5230
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,161287.00000000000,"1",136935.4909,136935.4909
"30","45",Primeiras and Segundas,Mozambique,Mozambique,Environmental Protection Area,Working,National,National,"2012",Multiple,MITADER and ANAC,V,,"8357",8098.85000000000,624.83100000000,39.28010000000,-16.82470000000,131389.00000000000,"1",18027.9276,18027.9276
